,'userID','songID','rating'
6100,610,3517,4
6101,610,29002,4
6102,610,31410,4
6103,610,35011,4
6104,610,36657,4
6105,610,53998,4
6106,610,82156,5
6107,610,91997,4
6108,610,123442,4
6109,610,129160,4
6110,611,12264,3
6111,611,33584,2
6112,611,34937,4
6113,611,45563,2
6114,611,47261,3
6115,611,95032,3
6116,611,95447,3
6117,611,97230,3
6118,611,104211,2
6119,611,124284,3
6120,612,13649,2
6121,612,39253,4
6122,612,43796,3
6123,612,48269,5
6124,612,55493,3
6125,612,69007,1
6126,612,79624,2
6127,612,116399,4
6128,612,127121,4
6129,612,131152,3
6130,613,17910,5
6131,613,45936,5
6132,613,49084,5
6133,613,61373,4
6134,613,66139,2
6135,613,67687,5
6136,613,86341,4
6137,613,104559,5
6138,613,113668,5
6139,613,130487,5
6140,614,22263,2
6141,614,41036,2
6142,614,58151,4
6143,614,76309,2
6144,614,100725,2
6145,614,108296,4
6146,614,120752,3
6147,614,122648,2
6148,614,124014,3
6149,614,133237,2
6150,615,34131,3
6151,615,37904,1
6152,615,46956,2
6153,615,67477,1
6154,615,89164,2
6155,615,89819,2
6156,615,90427,2
6157,615,91934,1
6158,615,111428,1
6159,615,112023,3
6160,616,2104,1
6161,616,12861,5
6162,616,31501,5
6163,616,40873,5
6164,616,47711,5
6165,616,72801,1
6166,616,91353,5
6167,616,101791,5
6168,616,125225,5
6169,616,135930,5
6170,617,22499,4
6171,617,24702,2
6172,617,42713,4
6173,617,42935,4
6174,617,56946,4
6175,617,57932,4
6176,617,111006,4
6177,617,112478,4
6178,617,114067,5
6179,617,133147,5
6180,618,14757,5
6181,618,19636,5
6182,618,37298,5
6183,618,64426,4
6184,618,76773,3
6185,618,96602,5
6186,618,123068,4
6187,618,126479,3
6188,618,135590,2
6189,618,136081,3
6190,619,3656,1
6191,619,21166,1
6192,619,26302,2
6193,619,50414,4
6194,619,55598,5
6195,619,61812,2
6196,619,67688,4
6197,619,86129,3
6198,619,94328,1
6199,619,134142,5
6200,620,13600,5
6201,620,14698,5
6202,620,20926,5
6203,620,30843,5
6204,620,44463,5
6205,620,49021,5
6206,620,63358,5
6207,620,65510,5
6208,620,105303,5
6209,620,115528,5
6210,621,14511,2
6211,621,14704,5
6212,621,15382,5
6213,621,18287,1
6214,621,19220,5
6215,621,44407,1
6216,621,60988,5
6217,621,78876,2
6218,621,104959,5
6219,621,124962,1
6220,622,1766,1
6221,622,1955,1
6222,622,12717,1
6223,622,32694,3
6224,622,39711,1
6225,622,47210,1
6226,622,56434,1
6227,622,56927,1
6228,622,92384,1
6229,622,105784,1
6230,623,910,3
6231,623,18767,2
6232,623,18834,1
6233,623,23539,4
6234,623,23676,1
6235,623,51216,2
6236,623,53653,1
6237,623,87967,1
6238,623,103312,4
6239,623,125678,3
6240,624,14956,1
6241,624,27026,5
6242,624,30266,5
6243,624,58797,1
6244,624,65264,1
6245,624,73944,1
6246,624,83691,2
6247,624,108160,4
6248,624,116912,5
6249,624,130421,1
6250,625,19594,1
6251,625,29100,1
6252,625,30307,3
6253,625,44833,4
6254,625,72393,4
6255,625,82636,4
6256,625,100501,5
6257,625,107150,4
6258,625,120268,4
6259,625,129353,2
6260,626,6452,4
6261,626,21529,5
6262,626,21976,2
6263,626,32639,4
6264,626,51913,3
6265,626,73774,1
6266,626,82835,4
6267,626,101879,4
6268,626,117023,4
6269,626,133180,2
6270,627,6648,5
6271,627,21210,5
6272,627,41161,5
6273,627,42404,5
6274,627,43391,5
6275,627,46415,5
6276,627,57461,5
6277,627,58905,5
6278,627,89844,5
6279,627,135789,5
6280,628,2009,3
6281,628,18501,3
6282,628,19242,1
6283,628,22949,2
6284,628,28269,3
6285,628,32342,1
6286,628,35916,2
6287,628,71631,3
6288,628,76872,3
6289,628,104743,1
6290,629,12861,5
6291,629,22624,4
6292,629,29354,4
6293,629,35533,4
6294,629,58264,5
6295,629,61751,5
6296,629,64090,4
6297,629,97699,1
6298,629,112168,4
6299,629,124834,5
6300,630,9362,5
6301,630,19198,5
6302,630,19777,5
6303,630,23170,4
6304,630,26196,5
6305,630,55122,5
6306,630,64667,5
6307,630,76071,5
6308,630,78374,5
6309,630,99279,4
6310,631,40889,5
6311,631,56660,3
6312,631,64338,3
6313,631,94832,3
6314,631,104844,1
6315,631,105189,5
6316,631,120410,3
6317,631,129415,3
6318,631,131546,3
6319,631,131623,3
6320,632,12152,3
6321,632,27255,3
6322,632,29979,4
6323,632,40238,4
6324,632,42706,3
6325,632,67281,4
6326,632,77424,3
6327,632,85670,4
6328,632,89746,4
6329,632,96836,4
6330,633,2492,5
6331,633,6254,3
6332,633,33062,5
6333,633,46280,3
6334,633,82708,5
6335,633,84600,4
6336,633,106215,3
6337,633,108910,4
6338,633,124005,3
6339,633,125132,5
6340,634,742,5
6341,634,25321,3
6342,634,48394,5
6343,634,70725,5
6344,634,79323,5
6345,634,92550,5
6346,634,94473,5
6347,634,96772,5
6348,634,103502,5
6349,634,103821,5
6350,635,9859,1
6351,635,15813,4
6352,635,19299,3
6353,635,30279,4
6354,635,52379,3
6355,635,68572,5
6356,635,81943,3
6357,635,104530,3
6358,635,110210,3
6359,635,125164,5
6360,636,439,5
6361,636,24134,4
6362,636,26302,5
6363,636,38282,5
6364,636,41104,5
6365,636,59796,5
6366,636,60465,5
6367,636,85868,5
6368,636,103879,5
6369,636,108910,5
6370,637,33851,1
6371,637,41458,5
6372,637,45000,5
6373,637,51615,5
6374,637,52611,5
6375,637,68799,5
6376,637,74190,5
6377,637,86488,5
6378,637,89089,5
6379,637,89964,5
6380,638,12348,5
6381,638,17291,5
6382,638,53404,5
6383,638,57275,5
6384,638,75165,5
6385,638,91420,3
6386,638,91519,4
6387,638,106785,4
6388,638,107516,4
6389,638,110601,4
6390,639,7866,5
6391,639,33193,5
6392,639,40943,5
6393,639,99021,5
6394,639,99233,5
6395,639,100098,5
6396,639,109757,5
6397,639,120277,1
6398,639,121357,5
6399,639,131281,5
6400,640,15635,3
6401,640,64085,4
6402,640,82593,4
6403,640,92043,4
6404,640,94775,4
6405,640,96557,4
6406,640,100449,4
6407,640,117051,4
6408,640,120130,1
6409,640,122858,4
6410,641,7574,2
6411,641,14893,2
6412,641,22288,5
6413,641,64560,4
6414,641,74640,4
6415,641,122062,5
6416,641,125956,4
6417,641,126679,5
6418,641,130232,4
6419,641,132833,5
6420,642,7447,3
6421,642,18408,5
6422,642,65523,3
6423,642,89566,5
6424,642,92745,1
6425,642,104038,1
6426,642,110555,4
6427,642,125811,1
6428,642,132574,1
6429,642,135056,2
6430,643,12680,3
6431,643,18674,5
6432,643,25048,5
6433,643,25816,5
6434,643,54042,2
6435,643,65258,4
6436,643,89762,5
6437,643,108631,5
6438,643,121977,5
6439,643,126970,3
6440,644,7167,1
6441,644,7717,4
6442,644,22269,1
6443,644,24057,4
6444,644,35822,4
6445,644,46658,1
6446,644,50113,5
6447,644,65233,4
6448,644,94284,5
6449,644,109498,1
6450,645,3562,5
6451,645,6315,5
6452,645,40000,5
6453,645,50889,5
6454,645,52439,5
6455,645,55400,5
6456,645,91944,5
6457,645,100959,5
6458,645,104089,5
6459,645,127285,5
6460,646,5703,4
6461,646,29705,1
6462,646,42638,4
6463,646,50299,3
6464,646,50925,4
6465,646,61531,4
6466,646,79833,2
6467,646,80060,4
6468,646,88754,2
6469,646,135987,5
6470,647,3924,5
6471,647,24462,1
6472,647,29819,5
6473,647,32197,1
6474,647,57183,5
6475,647,64842,1
6476,647,73119,5
6477,647,101625,5
6478,647,122564,5
6479,647,122684,5
6480,648,4428,3
6481,648,22903,5
6482,648,46776,5
6483,648,48409,5
6484,648,56973,1
6485,648,60069,5
6486,648,64841,5
6487,648,71957,5
6488,648,79333,1
6489,648,117310,1
6490,649,8406,5
6491,649,30002,5
6492,649,50414,4
6493,649,67709,5
6494,649,77442,3
6495,649,78583,5
6496,649,98611,1
6497,649,105461,5
6498,649,122497,5
6499,649,126742,3
6500,650,4508,1
6501,650,8063,1
6502,650,13859,5
6503,650,61449,5
6504,650,76071,5
6505,650,86706,2
6506,650,95731,1
6507,650,99024,1
6508,650,123176,1
6509,650,129428,1
6510,651,11947,2
6511,651,30266,4
6512,651,41139,5
6513,651,51304,2
6514,651,66887,1
6515,651,81845,3
6516,651,108283,5
6517,651,123813,4
6518,651,133545,3
6519,651,134068,1
6520,652,413,4
6521,652,35957,5
6522,652,38731,5
6523,652,42909,4
6524,652,51615,1
6525,652,62965,3
6526,652,71156,5
6527,652,73020,5
6528,652,83894,5
6529,652,127213,4
6530,653,14042,5
6531,653,36657,2
6532,653,53823,5
6533,653,57462,2
6534,653,72778,5
6535,653,75238,5
6536,653,89151,5
6537,653,116627,5
6538,653,118683,3
6539,653,128621,5
6540,654,497,4
6541,654,1648,2
6542,654,15769,3
6543,654,17697,1
6544,654,26268,3
6545,654,30790,2
6546,654,66621,2
6547,654,74845,2
6548,654,118544,2
6549,654,130232,2
6550,655,2141,3
6551,655,5232,5
6552,655,12107,1
6553,655,13049,4
6554,655,47666,1
6555,655,69076,1
6556,655,88910,5
6557,655,98412,3
6558,655,135079,5
6559,655,135328,4
6560,656,24885,5
6561,656,65217,5
6562,656,68820,3
6563,656,70788,3
6564,656,73737,5
6565,656,75642,4
6566,656,97338,4
6567,656,97690,3
6568,656,98571,3
6569,656,121573,5
6570,657,18878,3
6571,657,30155,5
6572,657,34392,5
6573,657,46606,5
6574,657,69288,5
6575,657,77912,5
6576,657,82803,5
6577,657,112419,5
6578,657,123699,5
6579,657,126992,5
6580,658,8148,5
6581,658,9488,5
6582,658,46677,1
6583,658,52292,1
6584,658,52467,5
6585,658,106052,5
6586,658,108965,5
6587,658,119371,1
6588,658,124981,3
6589,658,136449,4
6590,659,44607,5
6591,659,48731,4
6592,659,50873,3
6593,659,59339,1
6594,659,71531,4
6595,659,86298,1
6596,659,94763,1
6597,659,96650,3
6598,659,112590,2
6599,659,132310,1
6600,660,2988,2
6601,660,12038,3
6602,660,46400,4
6603,660,46868,3
6604,660,55674,3
6605,660,64813,1
6606,660,83552,3
6607,660,86486,4
6608,660,91525,1
6609,660,112571,2
6610,661,24427,5
6611,661,30049,4
6612,661,50732,4
6613,661,54866,5
6614,661,56091,3
6615,661,62074,5
6616,661,67498,5
6617,661,118046,5
6618,661,129661,5
6619,661,132963,4
6620,662,55126,3
6621,662,67423,4
6622,662,84051,5
6623,662,87880,2
6624,662,89089,5
6625,662,96821,2
6626,662,103208,5
6627,662,110407,2
6628,662,113376,2
6629,662,119577,4
6630,663,19006,1
6631,663,38282,5
6632,663,48018,5
6633,663,48961,5
6634,663,50652,1
6635,663,55058,5
6636,663,81126,5
6637,663,86341,5
6638,663,102784,5
6639,663,114670,1
6640,664,1225,3
6641,664,9776,5
6642,664,46697,4
6643,664,48168,4
6644,664,81086,4
6645,664,93439,3
6646,664,114486,1
6647,664,125956,2
6648,664,126757,3
6649,664,127343,2
6650,665,4396,4
6651,665,17227,4
6652,665,26730,4
6653,665,27389,5
6654,665,35835,4
6655,665,41485,4
6656,665,70684,5
6657,665,88315,5
6658,665,95524,5
6659,665,101711,4
6660,666,10131,5
6661,666,13843,5
6662,666,29661,3
6663,666,41104,5
6664,666,62378,4
6665,666,64841,5
6666,666,91657,5
6667,666,92043,5
6668,666,117051,5
6669,666,135481,3
6670,667,14336,4
6671,667,17694,5
6672,667,43976,3
6673,667,54109,4
6674,667,59736,3
6675,667,66046,4
6676,667,66838,3
6677,667,86019,4
6678,667,105566,5
6679,667,111572,4
6680,668,1815,4
6681,668,18195,2
6682,668,20149,5
6683,668,52511,4
6684,668,64982,4
6685,668,83571,3
6686,668,85224,4
6687,668,123835,3
6688,668,133856,3
6689,668,134059,4
6690,669,15635,5
6691,669,41458,5
6692,669,43525,4
6693,669,79094,5
6694,669,80313,5
6695,669,80369,5
6696,669,80755,5
6697,669,91505,5
6698,669,125173,4
6699,669,132522,5
6700,670,413,1
6701,670,2726,5
6702,670,16751,1
6703,670,17227,1
6704,670,29356,4
6705,670,37149,4
6706,670,39452,5
6707,670,59242,4
6708,670,84934,1
6709,670,112168,5
6710,671,23157,1
6711,671,27989,1
6712,671,32500,1
6713,671,33572,1
6714,671,35328,2
6715,671,35835,1
6716,671,60254,1
6717,671,75443,1
6718,671,102864,1
6719,671,116297,1
6720,672,634,3
6721,672,5993,3
6722,672,15518,2
6723,672,43893,2
6724,672,46816,2
6725,672,77269,3
6726,672,81688,3
6727,672,93914,2
6728,672,98553,2
6729,672,123094,4
6730,673,14218,1
6731,673,25012,5
6732,673,53999,5
6733,673,54024,4
6734,673,60180,2
6735,673,85502,5
6736,673,88538,5
6737,673,102000,5
6738,673,109704,1
6739,673,113048,5
6740,674,115,3
6741,674,37665,1
6742,674,37757,3
6743,674,38795,3
6744,674,45926,5
6745,674,63767,4
6746,674,69012,4
6747,674,90239,3
6748,674,103515,2
6749,674,110635,4
6750,675,32744,5
6751,675,35886,3
6752,675,42066,1
6753,675,44081,1
6754,675,52403,1
6755,675,53971,3
6756,675,55595,4
6757,675,88004,4
6758,675,101440,1
6759,675,120817,3
6760,676,5717,5
6761,676,13205,3
6762,676,13606,5
6763,676,34811,5
6764,676,51323,5
6765,676,57088,4
6766,676,66054,4
6767,676,87414,5
6768,676,125178,5
6769,676,130467,5
6770,677,4692,5
6771,677,29234,5
6772,677,52758,3
6773,677,72714,1
6774,677,79574,2
6775,677,87701,4
6776,677,100676,1
6777,677,110303,5
6778,677,119431,3
6779,677,125145,5
6780,678,20901,5
6781,678,39931,5
6782,678,53957,5
6783,678,65286,5
6784,678,71582,5
6785,678,78440,5
6786,678,93931,5
6787,678,95074,5
6788,678,117873,5
6789,678,126377,5
6790,679,18834,5
6791,679,29819,4
6792,679,58180,4
6793,679,75030,3
6794,679,85111,3
6795,679,102504,3
6796,679,107476,3
6797,679,109322,4
6798,679,131277,3
6799,679,134504,3
6800,680,5059,3
6801,680,6874,3
6802,680,37817,4
6803,680,56885,1
6804,680,68441,4
6805,680,78546,2
6806,680,86437,3
6807,680,99612,3
6808,680,124541,1
6809,680,125638,5
6810,681,14056,5
6811,681,26072,5
6812,681,30193,5
6813,681,46588,5
6814,681,48616,5
6815,681,54776,3
6816,681,71242,3
6817,681,77176,3
6818,681,116748,5
6819,681,120528,1
6820,682,66,1
6821,682,7308,1
6822,682,20122,3
6823,682,29677,1
6824,682,62954,1
6825,682,70362,1
6826,682,70476,5
6827,682,93509,2
6828,682,110651,1
6829,682,119747,5
6830,683,906,5
6831,683,11171,1
6832,683,12472,4
6833,683,15145,2
6834,683,19006,4
6835,683,48731,4
6836,683,72762,3
6837,683,123761,2
6838,683,126303,4
6839,683,134400,3
6840,684,6049,5
6841,684,17502,5
6842,684,32744,5
6843,684,40938,5
6844,684,49657,5
6845,684,63101,5
6846,684,64085,5
6847,684,83361,4
6848,684,98609,5
6849,684,103502,5
6850,685,17832,1
6851,685,23216,5
6852,685,29438,1
6853,685,33350,1
6854,685,35952,5
6855,685,63270,1
6856,685,79259,1
6857,685,79837,1
6858,685,96435,1
6859,685,110524,1
6860,686,2726,3
6861,686,23470,5
6862,686,32850,5
6863,686,71153,5
6864,686,102754,5
6865,686,108825,5
6866,686,115935,5
6867,686,121284,3
6868,686,126303,5
6869,686,132126,5
6870,687,29578,5
6871,687,62608,4
6872,687,78390,5
6873,687,78971,5
6874,687,96122,2
6875,687,96304,5
6876,687,109869,4
6877,687,109924,5
6878,687,119595,1
6879,687,124159,2
6880,688,26929,1
6881,688,27685,1
6882,688,33659,5
6883,688,38810,4
6884,688,40481,5
6885,688,42276,1
6886,688,63980,1
6887,688,120637,5
6888,688,127130,5
6889,688,130122,5
6890,689,7766,5
6891,689,43744,1
6892,689,64790,5
6893,689,74359,5
6894,689,90571,5
6895,689,91306,5
6896,689,104399,5
6897,689,110254,1
6898,689,116592,1
6899,689,131681,1
6900,690,14495,3
6901,690,31920,2
6902,690,34110,1
6903,690,51263,3
6904,690,75849,3
6905,690,88596,3
6906,690,89124,2
6907,690,95532,4
6908,690,122212,1
6909,690,134376,4
6910,691,7584,5
6911,691,30234,5
6912,691,43976,3
6913,691,56660,3
6914,691,61649,5
6915,691,73119,4
6916,691,85378,5
6917,691,102811,5
6918,691,114523,3
6919,691,126303,5
6920,692,14707,5
6921,692,26301,1
6922,692,28480,1
6923,692,36698,5
6924,692,43130,1
6925,692,44741,5
6926,692,81167,5
6927,692,85080,5
6928,692,90027,3
6929,692,134760,2
6930,693,1395,5
6931,693,26024,5
6932,693,43922,5
6933,693,56600,5
6934,693,70251,5
6935,693,76759,5
6936,693,78051,5
6937,693,82834,5
6938,693,94957,5
6939,693,120894,5
6940,694,15587,5
6941,694,24069,5
6942,694,27866,5
6943,694,51664,5
6944,694,73893,5
6945,694,77980,5
6946,694,83476,5
6947,694,85283,5
6948,694,85383,5
6949,694,118605,5
6950,695,25960,5
6951,695,30628,3
6952,695,51340,4
6953,695,53560,5
6954,695,54042,1
6955,695,56660,5
6956,695,63101,5
6957,695,90409,5
6958,695,94604,3
6959,695,97296,5
6960,696,9325,5
6961,696,11498,5
6962,696,42590,1
6963,696,59211,2
6964,696,64376,2
6965,696,81375,1
6966,696,81561,2
6967,696,92179,2
6968,696,107911,3
6969,696,114994,5
6970,697,29150,5
6971,697,50889,4
6972,697,51847,2
6973,697,75565,4
6974,697,78459,3
6975,697,78982,1
6976,697,89864,5
6977,697,95160,5
6978,697,121401,2
6979,697,124762,1
6980,698,6139,1
6981,698,7276,3
6982,698,51612,1
6983,698,68326,5
6984,698,83778,5
6985,698,88754,1
6986,698,99327,1
6987,698,117696,1
6988,698,125956,4
6989,698,132992,5
6990,699,32964,1
6991,699,37854,5
6992,699,41911,5
6993,699,49263,5
6994,699,70623,1
6995,699,82183,5
6996,699,88586,2
6997,699,110130,5
6998,699,122101,5
6999,699,133172,5
7000,700,764,4
7001,700,23998,5
7002,700,38634,5
7003,700,64049,1
7004,700,91266,4
7005,700,99432,1
7006,700,107327,5
7007,700,127083,5
7008,700,129160,5
7009,700,134209,5
7010,701,10162,5
7011,701,28588,2
7012,701,43796,5
7013,701,45133,5
7014,701,73480,1
7015,701,86839,3
7016,701,88231,2
7017,701,104110,5
7018,701,108392,4
7019,701,126255,2
7020,702,14249,4
7021,702,20911,3
7022,702,42317,5
7023,702,62927,1
7024,702,75699,5
7025,702,77007,2
7026,702,101789,4
7027,702,104960,5
7028,702,121335,4
7029,702,136272,5
7030,703,950,1
7031,703,28914,5
7032,703,32710,5
7033,703,34282,1
7034,703,59540,5
7035,703,68022,1
7036,703,68314,5
7037,703,69186,5
7038,703,109304,5
7039,703,127897,5
7040,704,4799,3
7041,704,34919,3
7042,704,35519,1
7043,704,58748,4
7044,704,62510,5
7045,704,66692,4
7046,704,84678,1
7047,704,127935,4
7048,704,128803,4
7049,704,135591,5
7050,705,18986,2
7051,705,26024,4
7052,705,37854,3
7053,705,42090,5
7054,705,65885,4
7055,705,66046,3
7056,705,76930,4
7057,705,79632,5
7058,705,102059,3
7059,705,103438,1
7060,706,12380,5
7061,706,31663,1
7062,706,40464,1
7063,706,46925,1
7064,706,51490,1
7065,706,97305,2
7066,706,109200,1
7067,706,112168,2
7068,706,119711,4
7069,706,125099,4
7070,707,2033,1
7071,707,15635,1
7072,707,24427,1
7073,707,31324,1
7074,707,81560,1
7075,707,86277,1
7076,707,87238,5
7077,707,105832,1
7078,707,111280,1
7079,707,134688,5
7080,708,26014,4
7081,708,29303,5
7082,708,40282,4
7083,708,51847,4
7084,708,67558,5
7085,708,70753,5
7086,708,71069,4
7087,708,75588,3
7088,708,87498,5
7089,708,99055,4
7090,709,3962,3
7091,709,23179,3
7092,709,26999,3
7093,709,32111,2
7094,709,42372,2
7095,709,44966,3
7096,709,94655,4
7097,709,117696,2
7098,709,125956,3
7099,709,126943,4
7100,710,2907,1
7101,710,15606,1
7102,710,17047,1
7103,710,18290,3
7104,710,19223,1
7105,710,39447,1
7106,710,95930,1
7107,710,114134,4
7108,710,121730,1
7109,710,121754,5
7110,711,2103,5
7111,711,8736,5
7112,711,14669,5
7113,711,15674,5
7114,711,23157,3
7115,711,73262,5
7116,711,98526,5
7117,711,119457,5
7118,711,135338,5
7119,711,135370,5
7120,712,19794,5
7121,712,40659,5
7122,712,45630,3
7123,712,62190,5
7124,712,68460,3
7125,712,79279,5
7126,712,82322,5
7127,712,89443,2
7128,712,99804,5
7129,712,99981,1
7130,713,27931,1
7131,713,38987,5
7132,713,39547,5
7133,713,46082,5
7134,713,70614,1
7135,713,93319,1
7136,713,99002,5
7137,713,104425,1
7138,713,106554,5
7139,713,112571,5
7140,714,40419,2
7141,714,49306,3
7142,714,53611,3
7143,714,57180,4
7144,714,63101,5
7145,714,65333,3
7146,714,87414,5
7147,714,105189,3
7148,714,106434,5
7149,714,108675,4
7150,715,19318,5
7151,715,22306,5
7152,715,30843,5
7153,715,38465,5
7154,715,44466,4
7155,715,58289,5
7156,715,62903,3
7157,715,65276,5
7158,715,72781,5
7159,715,110872,5
7160,716,17355,5
7161,716,29115,4
7162,716,55802,1
7163,716,66292,5
7164,716,85175,1
7165,716,88337,5
7166,716,92272,1
7167,716,97410,3
7168,716,110407,1
7169,716,114670,5
7170,717,15597,5
7171,717,38404,5
7172,717,40732,1
7173,717,43827,5
7174,717,62954,5
7175,717,65533,1
7176,717,80327,1
7177,717,87587,1
7178,717,91888,1
7179,717,132189,5
7180,718,22746,5
7181,718,37868,5
7182,718,49292,5
7183,718,77221,5
7184,718,81865,5
7185,718,93846,5
7186,718,109924,5
7187,718,115292,5
7188,718,132160,5
7189,718,136114,5
7190,719,7633,4
7191,719,8856,2
7192,719,11622,2
7193,719,29658,3
7194,719,40276,2
7195,719,52293,2
7196,719,72086,2
7197,719,108965,2
7198,719,127181,2
7199,719,133132,3
7200,720,3243,3
7201,720,33028,3
7202,720,36779,5
7203,720,53286,2
7204,720,62808,4
7205,720,80781,1
7206,720,91927,1
7207,720,99052,4
7208,720,104771,5
7209,720,123852,5
7210,721,10711,5
7211,721,15315,5
7212,721,64037,5
7213,721,68799,5
7214,721,98384,5
7215,721,104208,5
7216,721,106434,5
7217,721,109250,5
7218,721,117705,5
7219,721,132240,5
7220,722,22331,3
7221,722,48731,3
7222,722,52151,5
7223,722,55363,1
7224,722,66046,1
7225,722,69218,4
7226,722,72017,4
7227,722,73100,5
7228,722,97531,3
7229,722,103879,5
7230,723,6788,2
7231,723,15028,1
7232,723,17746,4
7233,723,25182,1
7234,723,40748,5
7235,723,83902,1
7236,723,89139,5
7237,723,106768,5
7238,723,109704,5
7239,723,123117,3
7240,724,9186,1
7241,724,14530,1
7242,724,14900,5
7243,724,15041,5
7244,724,21572,1
7245,724,30856,5
7246,724,40359,1
7247,724,87313,5
7248,724,104997,1
7249,724,134269,5
7250,725,911,3
7251,725,4438,4
7252,725,22746,4
7253,725,30628,3
7254,725,44766,3
7255,725,55446,3
7256,725,60254,3
7257,725,66930,5
7258,725,80296,4
7259,725,134229,5
7260,726,2504,5
7261,726,13624,5
7262,726,13906,5
7263,726,47266,5
7264,726,62929,5
7265,726,65120,4
7266,726,72620,5
7267,726,77516,5
7268,726,95450,5
7269,726,116759,5
7270,727,941,5
7271,727,10211,5
7272,727,17227,5
7273,727,21892,5
7274,727,27255,5
7275,727,32541,5
7276,727,52611,5
7277,727,72253,1
7278,727,79813,5
7279,727,83361,5
7280,728,5861,4
7281,728,26372,4
7282,728,36561,4
7283,728,52469,4
7284,728,75165,4
7285,728,79436,4
7286,728,101530,2
7287,728,113638,3
7288,728,134549,4
7289,728,135127,4
7290,729,23216,3
7291,729,33388,5
7292,729,43581,4
7293,729,65118,2
7294,729,92116,5
7295,729,94534,1
7296,729,106617,3
7297,729,113095,4
7298,729,117680,5
7299,729,129098,5
7300,730,1826,3
7301,730,48829,1
7302,730,55057,1
7303,730,57740,3
7304,730,61359,2
7305,730,75828,3
7306,730,83230,3
7307,730,89543,2
7308,730,116541,3
7309,730,133172,2
7310,731,21530,2
7311,731,50119,3
7312,731,66272,2
7313,731,67473,2
7314,731,83969,2
7315,731,94627,2
7316,731,112578,2
7317,731,115906,3
7318,731,124672,4
7319,731,126946,2
7320,732,17848,1
7321,732,19318,1
7322,732,25786,1
7323,732,35414,5
7324,732,64737,5
7325,732,70553,5
7326,732,91723,5
7327,732,123239,5
7328,732,125932,5
7329,732,130555,5
7330,733,17029,1
7331,733,23170,5
7332,733,29438,3
7333,733,49971,5
7334,733,50313,3
7335,733,69002,5
7336,733,89926,1
7337,733,109003,3
7338,733,110674,4
7339,733,120277,1
7340,734,3169,3
7341,734,3832,3
7342,734,9614,1
7343,734,11565,4
7344,734,55975,4
7345,734,56195,4
7346,734,71947,4
7347,734,81843,3
7348,734,112578,3
7349,734,130394,3
7350,735,20100,1
7351,735,27002,1
7352,735,31324,4
7353,735,39053,1
7354,735,41572,1
7355,735,42138,1
7356,735,77358,4
7357,735,86341,4
7358,735,86820,1
7359,735,121487,2
7360,736,11479,1
7361,736,12709,2
7362,736,41535,1
7363,736,56185,1
7364,736,56771,1
7365,736,70273,1
7366,736,95422,1
7367,736,101720,1
7368,736,122611,1
7369,736,128371,1
7370,737,3517,3
7371,737,14265,2
7372,737,55294,4
7373,737,60888,1
7374,737,64104,1
7375,737,66554,3
7376,737,80774,2
7377,737,83098,4
7378,737,86566,3
7379,737,94055,3
7380,738,7294,5
7381,738,7839,5
7382,738,20278,5
7383,738,32541,5
7384,738,66461,3
7385,738,90417,1
7386,738,95442,1
7387,738,102884,3
7388,738,113353,5
7389,738,124410,4
7390,739,3940,5
7391,739,11004,2
7392,739,14941,1
7393,739,42066,1
7394,739,48018,5
7395,739,53635,3
7396,739,60465,4
7397,739,65628,2
7398,739,81245,4
7399,739,99657,2
7400,740,2504,2
7401,740,19562,2
7402,740,19693,1
7403,740,43307,3
7404,740,43770,4
7405,740,60384,4
7406,740,66930,4
7407,740,68799,1
7408,740,76942,3
7409,740,100616,1
7410,741,5187,5
7411,741,17355,5
7412,741,19367,5
7413,741,26336,5
7414,741,58748,5
7415,741,82743,5
7416,741,103028,5
7417,741,122214,5
7418,741,126910,5
7419,741,131062,5
7420,742,545,1
7421,742,9362,4
7422,742,34175,2
7423,742,43893,2
7424,742,72017,4
7425,742,86082,5
7426,742,87950,3
7427,742,101017,5
7428,742,121007,4
7429,742,129160,3
7430,743,12034,5
7431,743,15417,2
7432,743,50008,1
7433,743,62954,5
7434,743,74427,5
7435,743,114967,5
7436,743,115424,5
7437,743,118024,5
7438,743,125054,5
7439,743,127083,5
7440,744,11737,5
7441,744,49687,5
7442,744,66150,5
7443,744,71430,5
7444,744,83940,5
7445,744,89003,5
7446,744,98919,5
7447,744,103785,1
7448,744,109244,5
7449,744,115602,1
7450,745,11539,1
7451,745,17511,4
7452,745,29002,5
7453,745,33851,2
7454,745,35533,3
7455,745,35774,3
7456,745,65207,4
7457,745,72309,1
7458,745,89139,5
7459,745,122101,5
7460,746,21132,3
7461,746,28408,1
7462,746,42590,1
7463,746,44466,1
7464,746,61298,1
7465,746,65128,3
7466,746,87595,3
7467,746,91357,1
7468,746,103636,2
7469,746,129083,1
7470,747,21163,4
7471,747,22852,4
7472,747,32325,4
7473,747,34501,3
7474,747,40656,4
7475,747,51388,2
7476,747,83364,5
7477,747,97444,3
7478,747,113673,5
7479,747,114323,4
7480,748,17018,1
7481,748,18546,1
7482,748,81524,1
7483,748,104641,1
7484,748,111618,1
7485,748,121965,1
7486,748,126188,1
7487,748,129927,1
7488,748,130850,1
7489,748,131410,5
7490,749,4125,4
7491,749,8063,5
7492,749,19299,3
7493,749,24374,4
7494,749,54042,2
7495,749,56320,5
7496,749,70223,2
7497,749,102317,4
7498,749,124941,3
7499,749,130663,5
